Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
fred&davi,2023-03-05 19:51:24,00:26:17,,Big Mouth: Temporada 5: Monstro de olhos verdes (Episódio 4),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:21,00:26:21,BR (Brazil)
fred&davi,2023-03-05 19:25:24,00:25:59,,Big Mouth: Temporada 5: Besouros-do-amor (Episódio 3),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:03,00:26:03,BR (Brazil)
fred&davi,2023-03-05 19:00:42,00:24:40,,Big Mouth: Temporada 5: Lagartixa da vergonha (Episódio 2),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:24:44,00:24:44,BR (Brazil)
fred&davi,2023-03-05 18:34:55,00:25:45,,Big Mouth: Temporada 5: Novembro sem gozo (Episódio 1),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:49,00:25:49,BR (Brazil)
fred&davi,2023-03-05 18:02:01,00:24:19,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 4: O que você vai fazer? (Episódio 10),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:50,00:26:50,BR (Brazil)
fred&davi,2023-03-05 18:01:17,00:00:21,Autoplayed: user action: None; ,Temporada 2 (Clipe 2): Next in Fashion,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:21,00:00:21,BR (Brazil)
fred&davi,2023-03-04 18:30:43,00:02:03,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 4: O que você vai fazer? (Episódio 10),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:02:30,Not latest view,BR (Brazil)
fred&davi,2023-03-04 18:05:02,00:25:39,,Big Mouth: Temporada 4: Casa mal-assombrada (Episódio 9),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:42,00:25:42,BR (Brazil)
fred&davi,2023-03-04 17:40:14,00:24:46,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 4: O funeral (Episódio 8),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:16,00:25:16,BR (Brazil)
fred&davi,2023-03-04 17:14:30,00:25:37,Autoplayed: user action: User_Interaction; ,"Big Mouth: Temporada 4: Quatro histórias, várias mãos (Episódio 7)",,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:52,00:25:52,BR (Brazil)
fred&davi,2023-03-04 17:14:03,00:00:08,Autoplayed: user action: None; ,Monstro: A História de Jeffrey Dahmer (Clipe 2): Dahmer: Um Canibal Americano,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
fred&davi,2023-03-03 04:22:28,00:24:44,,Big Mouth: Temporada 4: Um novo Nick (Episódio 6),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:24:48,00:24:48,BR (Brazil)
fred&davi,2023-03-03 03:56:21,00:26:05,,Big Mouth: Temporada 4: Onze de setembro (Episódio 5),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:09,00:26:09,BR (Brazil)
fred&davi,2023-03-03 03:30:56,00:25:22,,Big Mouth: Temporada 4: Garotas da lanchonete (Episódio 4),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:23,00:25:23,BR (Brazil)
fred&davi,2023-03-03 03:29:59,00:00:06,Autoplayed: user action: None; ,Temporada 2 (Trailer): Sex/Life,TRAILER,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
fred&davi,2023-03-02 03:11:39,00:00:04,Autoplayed: user action: None; ,Big Mouth: Temporada 4: Garotas da lanchonete (Episódio 4),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
fred&davi,2023-03-02 02:45:48,00:25:49,,Big Mouth: Temporada 4: Tudo culpa do cocô (Episódio 3),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:53,00:25:53,BR (Brazil)
fred&davi,2023-03-02 02:38:52,00:42:39,,The Walking Dead: Temporada 3: O assassino dentro (Episódio 4),,Safari MAC (Cadmium),00:42:31,00:42:31,BR (Brazil)
fred&davi,2023-03-02 02:38:25,00:00:21,Autoplayed: user action: None; ,Temporada 6 (Trailer): Lucifer,TRAILER,Safari MAC (Cadmium),00:00:21,00:00:21,BR (Brazil)
fred&davi,2023-03-02 02:20:51,00:24:55,,Big Mouth: Temporada 4: Menstruação interminável (Episódio 2),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:24:58,00:24:58,BR (Brazil)
fred&davi,2023-03-02 01:19:09,00:25:18,,Big Mouth: Temporada 4: Meu novo eu (Episódio 1),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:22,00:25:22,BR (Brazil)
fred&davi,2023-03-02 00:53:00,00:26:08,,Big Mouth: Temporada 3: Super-heróis (Episódio 11),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:12,00:26:12,BR (Brazil)
fred&davi,2023-03-02 00:26:17,00:26:40,,Big Mouth: Temporada 3: Assédio Sexual: o Musical (Episódio 10),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:44,00:26:44,BR (Brazil)
fred&davi,2023-03-01 23:59:30,00:26:44,,Big Mouth: Temporada 3: Provão (Episódio 9),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:48,00:26:48,BR (Brazil)
fred&davi,2023-03-01 23:40:20,00:19:02,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 3: Rankings (Episódio 8),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:59,00:25:59,BR (Brazil)
fred&davi,2023-02-28 02:59:01,00:39:56,,The Walking Dead: Temporada 3: Vem comigo (Episódio 3),,Safari MAC (Cadmium),00:42:27,00:42:27,BR (Brazil)
fred&davi,2023-02-28 02:58:49,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clipe): Recursos Humanos,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,BR (Brazil)
fred&davi,2023-02-28 01:38:08,00:06:36,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 3: Rankings (Episódio 8),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:06:57,Not latest view,BR (Brazil)
fred&davi,2023-02-28 01:12:35,00:25:31,,Big Mouth: Temporada 3: Duke (Episódio 7),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:34,00:25:34,BR (Brazil)
fred&davi,2023-02-28 00:49:33,00:22:59,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 3: Como ter um orgasmo (Episódio 6),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:55,00:25:55,BR (Brazil)
fred&davi,2023-02-27 00:34:42,00:02:41,,Big Mouth: Temporada 3: Como ter um orgasmo (Episódio 6),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:02:44,Not latest view,BR (Brazil)
fred&davi,2023-02-26 23:42:32,00:25:50,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 3: Flórida (Episódio 5),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:55,00:25:55,BR (Brazil)
fred&davi,2023-02-26 23:17:04,00:25:27,,Big Mouth: Temporada 3: Obsessão (Episódio 4),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:25:30,00:25:30,BR (Brazil)
fred&davi,2023-02-26 22:48:57,00:25:45,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 3: Celular (Episódio 3),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:26:11,00:26:11,BR (Brazil)
fred&davi,2023-02-26 22:33:29,00:00:39,Autoplayed: user action: None; ,Temporada 5 (Clipe): Big Mouth,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:39,00:00:39,BR (Brazil)
fred&davi,2023-02-26 02:36:32,00:00:06,Autoplayed: user action: None; ,Big Mouth: Temporada 3: Celular (Episódio 3),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
fred&davi,2023-02-26 02:10:28,00:26:01,Autoplayed: user action: User_Interaction; ,Big Mouth: Temporada 3: Garotas também ficam bravas (Episódio 2),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:28:39,00:28:39,BR (Brazil)
fred&davi,2023-02-26 01:25:52,00:44:33,,Big Mouth: Temporada 3: O amor é um terror (Episódio 1),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:44:34,00:44:34,BR (Brazil)
fred&davi,2023-02-23 02:58:42,00:02:15,,The Walking Dead: Temporada 3: Vem comigo (Episódio 3),,Safari MAC (Cadmium),00:02:22,Not latest view,BR (Brazil)
fred&davi,2023-02-23 02:29:48,00:28:53,,The Walking Dead: Temporada 3: Doente (Episódio 2),,Safari MAC (Cadmium),00:42:32,00:42:32,BR (Brazil)
fred&davi,2023-02-23 02:27:05,00:01:19,Autoplayed: user action: None; ,Batch 2 (Clipe): Batch 2,HOOK,Safari MAC (Cadmium),00:00:00,00:00:00,BR (Brazil)
fred&davi,2023-02-23 01:09:30,00:13:07,,The Walking Dead: Temporada 3: Doente (Episódio 2),,Safari MAC (Cadmium),00:13:39,Not latest view,BR (Brazil)
fred&davi,2023-02-23 00:26:39,00:42:45,,The Walking Dead: Temporada 3: Sementes (Episódio 1),,Safari MAC (Cadmium),00:42:30,00:42:30,BR (Brazil)
fred&davi,2023-02-22 23:44:14,00:41:58,,The Walking Dead: Temporada 2: Fogueira apagando (Episódio 13),,Safari MAC (Cadmium),00:42:32,00:42:32,BR (Brazil)
fred&davi,2023-02-22 23:00:36,00:43:30,,The Walking Dead: Temporada 2: Anjos bons (Episódio 12),,Safari MAC (Cadmium),00:42:44,00:42:44,BR (Brazil)
fred&davi,2023-02-22 22:13:52,00:42:26,,"The Walking Dead: Temporada 2: Juiz, júri, carrasco (Episódio 11)",,Safari MAC (Cadmium),00:42:31,00:42:31,BR (Brazil)
fred&davi,2023-02-22 21:31:53,00:41:52,,The Walking Dead: Temporada 2: A 29 km (Episódio 10),,Safari MAC (Cadmium),00:42:06,00:42:06,BR (Brazil)
fred&davi,2023-02-22 20:49:18,00:42:34,,The Walking Dead: Temporada 2: Dedo no gatilho (Episódio 9),,Safari MAC (Cadmium),00:42:34,00:42:34,BR (Brazil)
fred&davi,2023-02-22 20:49:04,00:00:10,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:10,00:00:10,BR (Brazil)
fred&davi,2023-02-22 03:16:22,00:40:06,,The Walking Dead: Temporada 2: Nebraska (Episódio 8),,Safari MAC (Cadmium),00:42:28,00:42:28,BR (Brazil)
fred&davi,2023-02-21 23:29:06,00:27:37,Autoplayed: user action: User_Interaction; ,Whindersson Nunes: Isso não é um culto,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:55:35,Not latest view,BR (Brazil)
fred&davi,2023-02-21 22:45:33,00:02:52,,The Walking Dead: Temporada 2: Nebraska (Episódio 8),,Safari MAC (Cadmium),00:02:52,Not latest view,BR (Brazil)
fred&davi,2023-02-21 22:44:00,00:00:57,Autoplayed: user action: None; ,Season 1 (Clipe): Sem Filtro,HOOK,Safari MAC (Cadmium),00:00:57,00:00:57,BR (Brazil)
fred&davi,2023-02-21 15:43:45,00:28:00,,Whindersson Nunes: Isso não é um culto,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:28:00,Not latest view,BR (Brazil)
fred&davi,2023-02-21 15:43:38,00:00:04,Autoplayed: user action: None; ,Whindersson Nunes: Isso não é um culto (Clipe 4): Whindersson Nunes: Isso não é um culto,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:22,00:00:22,BR (Brazil)
fred&davi,2023-02-21 15:42:59,00:00:18,Autoplayed: user action: None; ,Whindersson Nunes: Isso não é um culto (Clipe 4): Whindersson Nunes: Isso não é um culto,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:18,Not latest view,BR (Brazil)
fred&davi,2023-02-21 03:00:39,00:42:09,Autoplayed: user action: None; ,The Walking Dead: Temporada 2: Já quase morto (Episódio 7),,Safari MAC (Cadmium),00:42:15,00:42:15,BR (Brazil)
fred&davi,2023-02-21 02:05:10,00:45:04,,The Walking Dead: Temporada 2: Segredos (Episódio 6),,Safari MAC (Cadmium),00:42:31,00:42:31,BR (Brazil)
fred&davi,2023-02-21 01:21:55,00:43:05,,The Walking Dead: Temporada 2: Chupa-cabra (Episódio 5),,Safari MAC (Cadmium),00:42:30,00:42:30,BR (Brazil)
fred&davi,2023-02-21 01:21:18,00:00:08,Autoplayed: user action: None; ,Batch 2 (Clipe): Batch 2,HOOK,Safari MAC (Cadmium),00:00:08,00:00:08,BR (Brazil)
fred&davi,2023-02-21 01:20:51,00:00:10,Autoplayed: user action: None; ,Batch 2 (Clipe): Batch 2,HOOK,Safari MAC (Cadmium),00:00:10,Not latest view,BR (Brazil)
fred&davi,2023-02-19 06:42:09,00:00:02,Autoplayed: user action: None; ,The Walking Dead: Temporada 2: Chupa-cabra (Episódio 5),,Safari MAC (Cadmium),00:00:07,Not latest view,BR (Brazil)
fred&davi,2023-02-19 05:59:45,00:42:23,,The Walking Dead: Temporada 2: Rosa cherokee (Episódio 4),,Safari MAC (Cadmium),00:42:55,00:42:55,BR (Brazil)
fred&davi,2023-02-19 05:10:55,00:42:20,,The Walking Dead: Temporada 2: Última bala (Episódio 3),,Safari MAC (Cadmium),00:42:48,00:42:48,BR (Brazil)
fred&davi,2023-02-19 04:29:32,00:41:21,,The Walking Dead: Temporada 2: Sangria (Episódio 2),,Safari MAC (Cadmium),00:41:55,00:41:55,BR (Brazil)
fred&davi,2023-02-19 03:27:44,01:01:47,,The Walking Dead: Temporada 2: O que vem pela frente (Episódio 1),,Safari MAC (Cadmium),01:02:19,01:02:19,BR (Brazil)
fred&davi,2023-02-19 02:32:08,00:46:05,,The Walking Dead: Temporada 1: IT-19 (Episódio 6),,Safari MAC (Cadmium),00:44:53,00:44:53,BR (Brazil)
fred&davi,2023-02-19 01:45:42,00:44:48,,The Walking Dead: Temporada 1: Wildfire (Episódio 5),,Safari MAC (Cadmium),00:44:31,00:44:31,BR (Brazil)
fred&davi,2023-02-19 00:53:23,00:46:53,,The Walking Dead: Temporada 1: Hermanos (Episódio 4),,Safari MAC (Cadmium),00:44:26,00:44:26,BR (Brazil)
fred&davi,2023-02-19 00:37:20,00:00:45,Autoplayed: user action: None; ,Temporada 4 (Teaser 2): Você,TEASER_TRAILER,Safari MAC (Cadmium),00:00:00,00:00:00,BR (Brazil)
fred&davi,2023-02-08 18:02:07,01:10:59,Autoplayed: user action: User_Interaction; ,Bird Box,,LG DTV 2022 MTK LM21A UHD TV Smart TV,01:10:12,01:10:12,BR (Brazil)
fred&davi,2023-02-08 18:01:50,00:00:01,Autoplayed: user action: None; ,Cinquenta Tons Mais Escuros,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
fred&davi,2023-02-08 17:55:44,00:04:45,Autoplayed: user action: User_Interaction; ,A bela e a fera,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:04:45,Not latest view,BR (Brazil)
fred&davi,2023-02-07 22:57:01,00:21:52,Autoplayed: user action: User_Interaction; ,Cinquenta Tons Mais Escuros,,LG DTV 2022 MTK LM21A UHD TV Smart TV,01:55:58,Not latest view,BR (Brazil)
fred&davi,2023-02-07 02:37:24,01:02:51,,Cinquenta Tons Mais Escuros,,LG DTV 2022 MTK LM21A UHD TV Smart TV,01:34:10,Not latest view,BR (Brazil)
fred&davi,2023-02-06 19:05:20,00:31:18,Autoplayed: user action: User_Interaction; ,Cinquenta Tons Mais Escuros,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:31:19,Not latest view,BR (Brazil)
fred&davi,2023-02-06 18:49:32,00:15:34,Autoplayed: user action: User_Interaction; ,Cinquenta Tons de Cinza,,LG DTV 2022 MTK LM21A UHD TV Smart TV,01:58:53,01:58:53,BR (Brazil)
fred&davi,2023-02-06 02:19:30,01:43:19,Autoplayed: user action: User_Interaction; ,Cinquenta Tons de Cinza,,LG DTV 2022 MTK LM21A UHD TV Smart TV,01:43:20,Not latest view,BR (Brazil)
fred&davi,2023-02-06 02:19:19,00:00:04,Autoplayed: user action: None; ,Cinquenta Tons Mais Escuros,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
fred&davi,2023-02-05 04:45:02,00:00:04,Autoplayed: user action: None; ,The Walking Dead: Temporada 1: Hermanos (Episódio 4),,Safari MAC (Cadmium),00:00:09,Not latest view,BR (Brazil)
fred&davi,2023-02-05 03:59:00,00:45:55,,The Walking Dead: Temporada 1: Vá falar com sapos (Episódio 3),,Safari MAC (Cadmium),00:44:44,00:44:44,BR (Brazil)
fred&davi,2023-02-05 03:13:57,00:44:07,,The Walking Dead: Temporada 1: Entranhas (Episódio 2),,Safari MAC (Cadmium),00:44:14,00:44:14,BR (Brazil)
fred&davi,2023-02-05 00:30:07,00:03:35,,Casamento às Cegas: Brasil: Temporada 2: Amor às cegas dá casamento? (Episódio 10),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:03:36,00:03:36,BR (Brazil)
fred&davi,2023-02-05 00:06:52,00:21:50,,"Casamento às Cegas: Brasil: Temporada 2: No chão, noivinhos! (Episódio 9)",,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:51:51,00:51:51,BR (Brazil)
fred&davi,2023-02-05 00:00:36,00:06:06,,Casamento às Cegas: Brasil: Temporada 2: Prova de fogo! (Episódio 8),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:51:08,00:51:08,BR (Brazil)
fred&davi,2023-02-04 22:13:02,00:00:02,,The Walking Dead: Temporada 1: Entranhas (Episódio 2),,Safari MAC (Cadmium),00:00:06,Not latest view,BR (Brazil)
fred&davi,2023-02-04 21:05:27,01:07:27,,"The Walking Dead: Temporada 1: Adeus, passado (Episódio 1)",,Safari MAC (Cadmium),01:06:49,01:06:49,BR (Brazil)
fred&davi,2023-02-04 21:05:17,00:00:07,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:21,Not latest view,BR (Brazil)
fred&davi,2023-02-04 21:05:11,00:00:01,,"The Walking Dead: Temporada 1: Adeus, passado (Episódio 1)",,Safari MAC (Cadmium),00:00:01,Not latest view,BR (Brazil)
fred&davi,2023-02-04 21:04:41,00:00:13,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Safari MAC (Cadmium),00:00:13,Not latest view,BR (Brazil)
fred&davi,2023-02-04 21:04:19,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clipe): Sandman,HOOK,Safari MAC (Cadmium),00:00:04,00:00:04,BR (Brazil)
fred&davi,2023-02-04 21:03:21,00:00:07,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_04_16x9,HOOK,Safari MAC (Cadmium),00:00:07,00:00:07,BR (Brazil)
fred&davi,2023-02-04 21:02:54,00:00:05,Autoplayed: user action: None; ,"Temporada 6 (Teaser 1): Peaky Blinders: Sangue, Apostas e Navalhas",TEASER_TRAILER,Safari MAC (Cadmium),00:00:05,00:00:05,BR (Brazil)
fred&davi,2023-02-04 21:02:40,00:00:04,Autoplayed: user action: None; ,La casa de papel: Parte 3 (Trailer),TRAILER,Safari MAC (Cadmium),00:00:04,00:00:04,BR (Brazil)
fred&davi,2023-02-04 21:02:12,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Clipe): Café com Aroma de Mulher,HOOK,Safari MAC (Cadmium),00:00:06,00:00:06,BR (Brazil)
fred&davi,2023-02-04 20:58:15,00:00:36,Autoplayed: user action: None; ,Temporada 2 (Clipe): Esquadrão de Confeiteiros,HOOK,Safari MAC (Cadmium),00:00:36,00:00:36,BR (Brazil)
fred&davi,2023-02-04 19:24:27,00:30:49,,Casamento às Cegas: Brasil: Temporada 2: Prova de fogo! (Episódio 8),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:45:03,Not latest view,BR (Brazil)
fred&davi,2023-02-04 19:15:47,00:08:32,,Casamento às Cegas: Brasil: Temporada 2: Nunca comeu feijoada? (Episódio 7),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:49:23,00:49:23,BR (Brazil)
fred&davi,2023-02-03 19:46:51,00:40:59,,Casamento às Cegas: Brasil: Temporada 2: Nunca comeu feijoada? (Episódio 7),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:40:59,Not latest view,BR (Brazil)
fred&davi,2023-02-03 19:18:50,00:26:36,,Casamento às Cegas: Brasil: Temporada 2: Choque de realidade (Episódio 6),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:48:03,00:48:03,BR (Brazil)
fred&davi,2023-02-03 19:18:30,00:00:11,Autoplayed: user action: None; ,Casamento às Cegas: Brasil: Temporada 2: Bateu a química? (Episódio 4),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:11,00:00:11,BR (Brazil)
fred&davi,2023-02-03 19:18:07,00:00:09,,Casamento às Cegas: Brasil: Temporada 2: Bateu a química? (Episódio 4),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
fred&davi,2023-02-03 19:17:21,00:00:04,Autoplayed: user action: None; ,Casamento às Cegas: Brasil: Temporada 2: Tem alguém aí? (Episódio 1),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
fred&davi,2023-02-03 19:16:57,00:00:11,Autoplayed: user action: User_Interaction; ,Casamento às Cegas: Brasil: Temporada 2: Tem alguém aí? (Episódio 1),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:12,Not latest view,BR (Brazil)
fred&davi,2023-01-31 22:16:38,00:00:45,Autoplayed: user action: None; ,Temporada 1 (Clipe): Reformas Inacreditáveis,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:45,00:00:45,BR (Brazil)
fred&davi,2023-01-31 22:16:10,00:00:12,Autoplayed: user action: None; ,Season 1 Character Intro Clip: É O AMOR: Família Camargo,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:12,00:00:12,BR (Brazil)
fred&davi,2023-01-31 22:15:30,00:00:23,Autoplayed: user action: None; ,How the Grinch Stole Christmas_hook_primary_16x9,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:23,00:00:23,BR (Brazil)
fred&davi,2023-01-31 22:14:21,00:00:41,Autoplayed: user action: None; ,Jane the Virgin: Season 1_hook_primary_16x9,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:41,00:00:41,BR (Brazil)
fred&davi,2023-01-31 22:14:00,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Clipe): Amor: Verdade ou Consequência – Polônia,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
fred&davi,2023-01-31 22:13:44,00:00:05,Autoplayed: user action: None; ,Minissérie (Trailer): Todo Dia a Mesma Noite,TRAILER,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
fred&davi,2023-01-31 22:13:17,00:00:16,Autoplayed: user action: None; ,Carrossel_hook_02_16x9,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:16,00:00:16,BR (Brazil)
fred&davi,2023-01-31 22:12:52,00:00:09,Autoplayed: user action: None; ,Minissérie (Trailer): Todo Dia a Mesma Noite,TRAILER,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
fred&davi,2023-01-31 22:12:37,00:00:10,Autoplayed: user action: None; ,Minissérie (Trailer): Todo Dia a Mesma Noite,TRAILER,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
fred&davi,2023-01-31 22:12:21,00:00:13,Autoplayed: user action: None; ,Temporada 1 (Clipe): Sonic Prime,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:13,00:00:13,BR (Brazil)
fred&davi,2023-01-31 22:11:57,00:00:04,Autoplayed: user action: None; ,Trailer: Pinóquio por Guillermo del Toro,TRAILER,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
fred&davi,2023-01-31 22:09:49,00:01:54,Autoplayed: user action: None; ,Minissérie (Trailer): Todo Dia a Mesma Noite,TRAILER,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:01:54,Not latest view,BR (Brazil)
fred&davi,2023-01-30 03:18:59,00:00:04,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
fred&davi,2023-01-23 17:52:35,00:00:40,Autoplayed: user action: None; ,Puss in Boots_hook_primary_16x9,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:40,00:00:40,BR (Brazil)
fred&davi,2023-01-23 17:24:17,00:28:03,,Gato de Botas,,LG DTV 2022 MTK LM21A UHD TV Smart TV,01:19:50,01:19:50,BR (Brazil)
fred&davi,2023-01-23 17:24:09,00:00:05,Autoplayed: user action: None; ,Puss in Boots_hook_primary_16x9,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
fred&davi,2023-01-23 17:23:36,00:00:18,Autoplayed: user action: None; ,Temporada 5 (Clipe): The Circle: EUA,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:18,00:00:18,BR (Brazil)
fred&davi,2023-01-23 17:22:23,00:00:10,Autoplayed: user action: None; ,Parte 2 (Clipe 1): Alquimia das Almas,HOOK,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:10,00:00:10,BR (Brazil)
fred&davi,2023-01-22 03:09:29,00:00:22,Autoplayed: user action: None; ,Especiais temáticos da turma da Mônica: Temporada 1: Turma da Mônica - As doze badaladas dos sinos de Natal (Episódio 1),,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:22,Not latest view,BR (Brazil)
fred&davi,2023-01-22 03:08:37,00:00:14,Autoplayed: user action: None; ,O Grinch,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:00:14,00:00:14,BR (Brazil)
fred&davi,2023-01-21 03:30:33,00:51:50,Autoplayed: user action: User_Interaction; ,Gato de Botas,,LG DTV 2022 MTK LM21A UHD TV Smart TV,00:51:50,Not latest view,BR (Brazil)
